IndividualID,FragID,LocationID,TableID,SumpID,TankID,DeathDate,Date_T0,WaterTemp_T0,Survival_T0,CoralWatch_T0,Bleaching_T0,BleachedArea_T0,BW_T0,Comment_T0,Date_T1,WaterTemp_T1,Survival_T1,CoralWatch_T1,Bleaching_T1,BleachedArea_T1,BW_T1,Comment_T1,Date_T2,WaterTemp_T2,Survival_T2,CoralWatch_T2,Bleaching_T2,BleachedArea_T2,BW_T2,Comment_T2,Date_T3,WaterTemp_T3,Survival_T3,CoralWatch_T3,Bleaching_T3,BleachedArea_T3,BW_T3,Comment_T3,Date_T4,WaterTemp_T4,Survival_T4,CoralWatch_T4,Bleaching_T4,BleachedArea_T4,BW_T4,Comment_T4,Date_T5,WaterTemp_T5,Survival_T5,CoralWatch_T5,Bleaching_T5,BleachedArea_T5,BW_T5,Comment_T5,Date_T6,WaterTemp_T6,Survival_T6,CoralWatch_T6,Bleaching_T6,BleachedArea_T6,BW_T6,Comment_T6,Date_T7,WaterTemp_T7,Survival_T7,CoralWatch_T7,Bleaching_T7,BleachedArea_T7,BW_T7,Comment_T7,Date_T8,WaterTemp_T8,Survival_T8,CoralWatch_T8,Bleaching_T8,BleachedArea_T8,BW_T8,Comment_T8,Date_T9,WaterTemp_T9,Survival_T9,CoralWatch_T9,Bleaching_T9,BleachedArea_T9,BW_T9,Comment_T9,Date_T10,WaterTemp_T10,Survival_T10,CoralWatch_T10,Bleaching_T10,BleachedArea_T10,BW_T10,Comment_T10,Date_T11,WaterTemp_T11,Survival_T11,CoralWatch_T11,Bleaching_T11,BleachedArea_T11,BW_T11,Comment_T11,Date_T12,WaterTemp_T12,Survival_T12,CoralWatch_T12,Bleaching_T12,BleachedArea_T12,BW_T12,Comment_T12,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TempMaxMM,TempMinMM,TempRange,TempMean,ITS2
EXP33,EXP33_T1,BA2S,1,T1_1,Tank3,23/2/2024,5/2/2024,30.9,Alive,D4,PartialBleaching,0.1,6.023,NA,10/2/2024,29.7,Alive,E2,PartialBleaching,0.9,6.118,NA,17/2/2024,29.3,PartiallyDead,E2,FullBleaching,1,5.03,NA,24/2/2024,30.1,Dead,NA,NA,NA,NA,NA,3/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,9.3,151.920269,-23.434075,Dead,Taxon4,Dead,28.33029938,21.69106293,6.63923645,24.75632477,C79
EXP33,EXP33_T2,BA2S,1,T2_1,Tank2,4/3/2024,5/2/2024,30.9,Alive,D4,PartialBleaching,0.1,7.457,Fluorescent,10/2/2024,29.7,Alive,D2,PartialBleaching,0.7,7.558,NA,17/2/2024,29.3,PartiallyDead,E2,FullBleaching,1,6.088,NA,24/2/2024,30.1,PartiallyDead,C2,FullBleaching,1,7.525,Fluorescent,2/3/2024,28.6,PartiallyDead,E2,FullBleaching,1,7.568,Algae,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,9.3,151.920269,-23.434075,Dead,Taxon4,Dead,28.33029938,21.69106293,6.63923645,24.75632477,C79
EXP33,EXP33_C,BA2S,2,C_2,Tank7,4/3/2024,5/2/2024,30.9,Alive,D3,PartialBleaching,0.2,5.827,NA,10/2/2024,29.7,Alive,E2,FullBleaching,1,5.918,Fluorescent,18/2/2024,30.3,PartiallyDead,E2,FullBleaching,1,6.026,NA,25/2/2024,29.6,Alive,E2,FullBleaching,1,5.958,NA,2/3/2024,28.6,Alive,D2,FullBleaching,1,5.97,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,24/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,9.3,151.920269,-23.434075,Dead,Taxon4,Dead,28.33029938,21.69106293,6.63923645,24.75632477,C79
EXP34,EXP34_T1,BA2S,2,T1_2,Tank10,16/3/2024,5/2/2024,30.9,Alive,D3,NoBleaching,0,5.76,NA,10/2/2024,29.7,Alive,D3,PartialBleaching,0.2,5.783,NA,18/2/2024,30.3,Alive,D2,PartialBleaching,0.85,5.854,NA,25/2/2024,29.6,Alive,C2,PartialBleaching,0.9,5.873,NA,2/3/2024,28.6,Alive,C2,PartialBleaching,0.9,12.153,NA,10/3/2024,26.5,PartiallyDead,C2,FullBleaching,1,5.906,RTN tips,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,6.9,151.920269,-23.434075,Dead,Taxon1,Dead,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP34,EXP34_T2,BA2S,1,T2_1,Tank2,2/3/2024,5/2/2024,30.9,Alive,D3,PartialBleaching,0.2,7.638,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0.2,7.72,NA,17/2/2024,29.3,Alive,D2,PartialBleaching,0.7,6.216,NA,24/2/2024,30.1,Alive,D2,PartialBleaching,0.8,7.979,NA,2/3/2024,28.6,Alive,E1,FullBleaching,1,7.802,NA,9/3/2024,26.5,Alive,C1,FullBleaching,1,7.789,NA,16/3/2024,26.8,Alive,C1,FullBleaching,1,7.983,TN tips,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,6.9,151.920269,-23.434075,Dead,Taxon1,Dead,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP34,EXP34_C,BA2S,1,C_1,Tank1,2/3/2024,5/2/2024,30.9,Alive,D3,NoBleaching,0,6.957,NA,10/2/2024,29.7,Alive,D2,NoBleaching,0,7.11,NA,17/2/2024,29.3,Alive,C2,PartialBleaching,0.9,5.8,NA,24/2/2024,30.1,Alive,C2,FullBleaching,1,7.127,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,6.9,151.920269,-23.434075,Dead,Taxon1,Dead,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP35,EXP35_T2,BA2S,2,T2_2,Tank11,23/3/2024,5/2/2024,30.9,Alive,D5,NoBleaching,0,7.469,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,7.443,NA,18/2/2024,30.3,Alive,C5,PartialBleaching,0.4,7.559,NA,25/2/2024,29.6,Alive,D4,PartialBleaching,0.3,7.588,NA,2/3/2024,28.6,Alive,C3,NoBleaching,0,8.178,NA,10/3/2024,26.5,Alive,C3,NoBleaching,0,7.636,NA,16/3/2024,26.8,Alive,C2,NoBleaching,0,7.643,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP35,EXP35_C,BA2S,2,C_2,Tank7,13/3/2024,5/2/2024,30.9,Alive,D4,NoBleaching,0,4.978,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.08,NA,18/2/2024,30.3,Alive,C3,NoBleaching,0,5.198,Pink,25/2/2024,29.6,Alive,C3,NoBleaching,0,5.103,NA,2/3/2024,28.6,PartiallyDead,C2,NoBleaching,0,5.083,RTN,9/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,5.127,RTN tips,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,24/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP35,EXP35_T1,BA2S,1,T1_1,Tank3,23/3/2024,5/2/2024,30.9,Alive,D4,NoBleaching,0,5.559,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.644,NA,17/2/2024,29.3,Alive,C3,NoBleaching,0,4.757,Pink,24/2/2024,30.1,Alive,C3,NoBleaching,0,5.673,Pink,3/3/2024,28.6,PartiallyDead,C3,NoBleaching,0,5.714,"Pink, RTN",9/3/2024,26.5,PartiallyDead,C3,NoBleaching,0,5.705,RTN tips,16/3/2024,26.8,Alive,C2,NoBleaching,0,5.709,TN tips,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.4,151.920269,-23.434075,PartiallyDead,Taxon1,NoBleaching,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP36,EXP36_C,BA2S,2,C_2,Tank7,22/3/2024,5/2/2024,30.9,Alive,D5,NoBleaching,0,5.013,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,5.164,NA,18/2/2024,30.3,Alive,C3,NoBleaching,0,5.15,NA,25/2/2024,29.6,Alive,C3,NoBleaching,0,5.232,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,5.233,NA,9/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,5.207,RTN tips,16/3/2024,26.8,Alive,C2,NoBleaching,0,5.25,NA,24/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,6.4,151.920269,-23.434075,Dead,Taxon1,Dead,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP36,EXP36_T2,BA2S,1,T2_1,Tank4,23/3/2024,5/2/2024,30.9,Alive,D5,NoBleaching,0,5.565,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,5.697,NA,17/2/2024,29.3,Alive,C3,NoBleaching,0,4.48,NA,24/2/2024,30.1,Alive,D3,NoBleaching,0,5.791,NA,2/3/2024,28.6,PartiallyDead,D3,NoBleaching,0,5.792,Algae,9/3/2024,26.5,Alive,C2,PartialBleaching,0.5,5.785,Algae tips,16/3/2024,26.8,Alive,C2,NoBleaching,0,5.791,TN tips,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,6.4,151.920269,-23.434075,Dead,Taxon1,Dead,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP36,EXP36_T1,BA2S,2,T1_2,Tank10,NA,5/2/2024,30.9,Alive,D4,NoBleaching,0,11.678,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,11.787,NA,18/2/2024,30.3,Alive,D3,PartialBleaching,0.1,6.418,NA,25/2/2024,29.6,Alive,D3,NoBleaching,0,12.148,NA,2/3/2024,28.6,Alive,D4,NoBleaching,0,12.153,NA,10/3/2024,26.5,Alive,C3,NoBleaching,0,12.147,Pink,16/3/2024,26.8,Alive,C3,NoBleaching,0,12.158,Pink,23/3/2024,26.1,PartiallyDead,C3,NoBleaching,0,12.147,TN tips,30/3/2024,26.7,PartiallyDead,C3,NoBleaching,0,12.168,TN tips,6/4/2024,27.5,PartiallyDead,D3,NoBleaching,0,12.158,NA,13/4/2024,25.8,PartiallyDead,C3,NoBleaching,0,12.149,NA,19/4/2024,24.1,PartiallyDead,C3,NoBleaching,0,12.214,NA,27/4/2024,25.7,PartiallyDead,D4,NoBleaching,0,12.097,NA,6.4,151.920269,-23.434075,Dead,Taxon1,Dead,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP37,EXP37_T1,BA2S,2,T1_2,Tank12,29/3/2024,5/2/2024,30.9,Alive,D3,PartialBleaching,0.6,4.56,NA,10/2/2024,29.7,Alive,D3,PartialBleaching,0.6,4.3537,NA,18/2/2024,30.3,Alive,D3,PartialBleaching,0.6,4.627,NA,24/2/2024,30.1,Alive,D3,PartialBleaching,0.7,4.7,NA,2/3/2024,28.6,Alive,D3,PartialBleaching,0.5,5.109,NA,10/3/2024,26.5,Alive,D3,PartialBleaching,0.75,4.75,NA,16/3/2024,26.8,Alive,D3,PartialBleaching,0.9,4.757,NA,23/3/2024,26.1,PartiallyDead,D2,PartialBleaching,0.5,4.71,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.5,151.920269,-23.434075,Unknown,Taxon1,Unknown,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP37,EXP37_T2,BA2S,1,T2_1,Tank4,NA,5/2/2024,30.9,Alive,D3,PartialBleaching,0.6,4.768,NA,10/2/2024,29.7,Alive,D3,PartialBleaching,0.6,4.819,NA,17/2/2024,29.3,Alive,D3,PartialBleaching,0.6,3.702,NA,24/2/2024,30.1,Alive,D3,PartialBleaching,0.6,4.884,NA,2/3/2024,28.6,Alive,D3,PartialBleaching,0.7,4.901,NA,9/3/2024,26.5,Alive,D3,PartialBleaching,0.7,4.908,NA,16/3/2024,26.8,Alive,D3,PartialBleaching,0.75,4.922,NA,23/3/2024,26.1,PartiallyDead,D3,PartialBleaching,0.8,5.932,NA,30/3/2024,26.7,Alive,D3,PartialBleaching,0.75,4.96,NA,6/4/2024,27.5,PartiallyDead,D4,PartialBleaching,0.7,4.968,NA,13/4/2024,25.8,PartiallyDead,D4,PartialBleaching,0.4,4.966,NA,19/4/2024,24.1,PartiallyDead,D4,NoBleaching,0,4.936,NA,27/4/2024,25.7,PartiallyDead,D4,NoBleaching,0,4.942,NA,5.5,151.920269,-23.434075,Unknown,Taxon1,Unknown,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP37,EXP37_C,BA2S,1,C_1,Tank6,20/3/2024,5/2/2024,30.9,Alive,D3,PartialBleaching,0.6,7.319,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0.6,7.044,NA,17/2/2024,29.3,Alive,D3,PartialBleaching,0.6,5.859,NA,24/2/2024,30.1,Alive,D3,PartialBleaching,0.75,9.578,NA,3/3/2024,28.6,Alive,D3,PartialBleaching,0.6,7.502,NA,9/3/2024,26.5,PartiallyDead,D2,PartialBleaching,0.8,7.505,Algae tips,16/3/2024,26.8,PartiallyDead,D2,PartialBleaching,0.7,7.535,TN tips,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.5,151.920269,-23.434075,Unknown,Taxon1,Unknown,28.34126663,21.68590927,6.655357361,24.75913293,C8/C8a
EXP38,EXP38_T1,BA2S,2,T1_2,Tank10,4/2/2024,5/2/2024,30.9,Alive,C2,NoBleaching,0,3.73,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,4.898,NA,18/2/2024,30.3,Alive,C2,PartialBleaching,0.4,4.923,NA,25/2/2024,29.6,Alive,C2,FullBleaching,1,4.988,NA,2/3/2024,28.6,Alive,E2,FullBleaching,1,4.963,NA,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.920269,-23.434075,Unknown,Taxon1,Unknown,28.3389225,21.68365669,6.655265808,24.75688318,C8/C8a
EXP38,EXP38_T2,BA2S,1,T2_1,Tank4,6/3/2024,5/2/2024,30.9,Alive,C2,NoBleaching,0,8.059,NA,10/2/2024,29.7,Alive,D2,PartialBleaching,0.25,7.606,NA,17/2/2024,29.3,Alive,C2,PartialBleaching,0.5,6.495,NA,24/2/2024,30.1,Alive,C2,PartialBleaching,0.75,7.666,NA,2/3/2024,28.6,PartiallyDead,C2,FullBleaching,1,7.657,RTN,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.920269,-23.434075,Unknown,Taxon1,Unknown,28.3389225,21.68365669,6.655265808,24.75688318,C8/C8a
EXP38,EXP38_C,BA2S,1,C_1,Tank1,2/3/2024,5/2/2024,30.9,Alive,D3,NoBleaching,0,4.705,NA,10/2/2024,29.7,Alive,C2,NoBleaching,0,4.767,NA,17/2/2024,29.3,Alive,E2,FullBleaching,1,3.91,NA,24/2/2024,30.1,Alive,C2,FullBleaching,1,4.771,NA,2/3/2024,28.6,Dead,NA,NA,NA,NA,NA,9/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,3.5,151.920269,-23.434075,Unknown,Taxon1,Unknown,28.3389225,21.68365669,6.655265808,24.75688318,C8/C8a
EXP39,EXP39_C,FL1,1,C_1,Tank6,5/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,8.25,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,8.291,NA,17/2/2024,29.3,Alive,C3,PartialBleaching,0.5,6.165,NA,24/2/2024,30.1,Alive,D3,PartialBleaching,0.5,12.496,Black parts,3/3/2024,28.6,Alive,C3,NoBleaching,0,8.453,Pink; RTN,9/3/2024,26.5,Alive,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,6.4,151.925688,-23.4561755,Dead,Taxon1,Dead,28.40522003,21.6590004,6.746219635,24.79617688,C8/C8a
EXP39,EXP39_T1,FL1,1,T1_1,Tank3,20/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,7.095,NA,10/2/2024,29.7,Alive,D3,NoBleaching,0,6.758,NA,17/2/2024,29.3,Alive,C3,NoBleaching,0,5.6,Pink,24/2/2024,30.1,Alive,C3,PartialBleaching,0.5,6.753,NA,3/3/2024,28.6,Alive,C3,PartialBleaching,0.5,6.867,Pink,9/3/2024,26.5,PartiallyDead,C2,PartialBleaching,0.5,6.907,RTN tips,16/3/2024,26.8,PartiallyDead,C2,PartialBleaching,0.5,6.878,TN tips,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,6.4,151.925688,-23.4561755,Dead,Taxon1,Dead,28.40522003,21.6590004,6.746219635,24.79617688,C8/C8a
EXP39,EXP39_T2,FL1,2,T2_2,Tank11,10/3/2024,6/2/2024,30.2,Alive,D4,NoBleaching,0,10.889,NA,10/2/2024,29.7,Alive,D4,NoBleaching,0,10.502,NA,18/2/2024,30.3,Alive,D3,NoBleaching,0,10.69,NA,25/2/2024,29.6,Alive,C2,NoBleaching,0,7.511,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,11.841,NA,10/3/2024,26.5,Dead,NA,NA,NA,NA,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,6.4,151.925688,-23.4561755,Dead,Taxon1,Dead,28.40522003,21.6590004,6.746219635,24.79617688,C8/C8a
EXP40,EXP40_C,FL1,2,C_2,Tank9,13/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,4.3,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,4.44,Pink,18/2/2024,30.3,Alive,C3,NoBleaching,0,4.522,Pink,25/2/2024,29.6,Alive,C2,NoBleaching,0,4.501,NA,2/3/2024,28.6,Alive,C3,NoBleaching,0,4.566,Pink,9/3/2024,26.5,PartiallyDead,C2,NoBleaching,0,4.586,NA,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.5,151.925688,-23.4561755,Unknown,Taxon1,Unknown,28.40522003,21.6590004,6.746219635,24.79617688,C8
EXP40,EXP40_T1,FL1,1,T1_1,Tank5,11/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,3.948,NA,10/2/2024,29.7,Alive,C3,NoBleaching,0,4.04,NA,17/2/2024,29.3,Alive,C2,NoBleaching,0,2.607,NA,24/2/2024,30.1,Alive,C2,NoBleaching,0,4.225,NA,3/3/2024,28.6,Alive,C2,NoBleaching,0,4.148,NA,9/3/2024,26.5,Alive,C2,NoBleaching,0,4.167,Algae tips,16/3/2024,26.8,Dead,NA,NA,NA,NA,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.5,151.925688,-23.4561755,Unknown,Taxon1,Unknown,28.40522003,21.6590004,6.746219635,24.79617688,C8
EXP40,EXP40_T2,FL1,2,T2_2,Tank8,20/3/2024,6/2/2024,30.2,Alive,C3,NoBleaching,0,3.902,NA,10/2/2024,29.7,Alive,C2,NoBleaching,0,4.009,NA,18/2/2024,30.3,Alive,C2,NoBleaching,0,4.05,NA,25/2/2024,29.6,Alive,C2,NoBleaching,0,4.046,NA,2/3/2024,28.6,Alive,C2,NoBleaching,0,4.07,Pink,9/3/2024,26.5,Alive,C2,NoBleaching,0,4.068,NA,16/3/2024,26.8,PartiallyDead,C2,NoBleaching,0,4.06,NA,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,6/4/2024,28.3,Dead,NA,NA,NA,NA,NA,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,5.5,151.925688,-23.4561755,Unknown,Taxon1,Unknown,28.40522003,21.6590004,6.746219635,24.79617688,C8
